league,season,game,team,player,is_home,position,formation_place,sub_in,sub_out,appearances,fouls_committed,fouls_suffered,own_goals,red_cards,sub_ins,yellow_cards,goals_conceded,shots_faced,goal_assists,offsides,shots_on_target,total_goals,total_shots,saves
GER-Bundesliga,2324,2024-01-26 Eintracht Frankfurt-Mainz,Mainz,Robin Zentner,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-01-27 Bayer Leverkusen-Borussia Mönchengladbach,Bayer Leverkusen,Matej Kovár,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-01-27 Bayer Leverkusen-Borussia Mönchengladbach,Borussia Mönchengladbach,Moritz Nicolas,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,,0.0,0.0,0.0,9.0
GER-Bundesliga,2324,2024-01-27 FC Augsburg-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,1,start,end,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,10.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-01-27 FC Augsburg-Bayern Munich,FC Augsburg,Finn Dahmen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-01-27 TSG Hoffenheim-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-01-27 TSG Hoffenheim-1. FC Heidenheim 1846,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-01-27 VfB Stuttgart-RB Leipzig,RB Leipzig,Janis Blaswich,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-01-27 VfB Stuttgart-RB Leipzig,VfB Stuttgart,Alexander Nübel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-01-27 VfL Wolfsburg-FC Cologne,FC Cologne,Marvin Schwäbe,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-01-27 VfL Wolfsburg-FC Cologne,VfL Wolfsburg,Koen Casteels,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-01-27 Werder Bremen-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-01-27 Werder Bremen-SC Freiburg,Werder Bremen,Michael Zetterer,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-01-28 1. FC Union Berlin-SV Darmstadt 98,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-01-28 1. FC Union Berlin-SV Darmstadt 98,SV Darmstadt 98,Marcel Schuhen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-01-28 Borussia Dortmund-VfL Bochum,Borussia Dortmund,Alexander Meyer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-01-28 Borussia Dortmund-VfL Bochum,VfL Bochum,Manuel Riemann,False,Goalkeeper,1,start,end,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,16.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-02 1. FC Heidenheim 1846-Borussia Dortmund,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-02 1. FC Heidenheim 1846-Borussia Dortmund,Borussia Dortmund,Alexander Meyer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-02-03 Bayern Munich-Borussia Mönchengladbach,Bayern Munich,Manuel Neuer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-02-03 Bayern Munich-Borussia Mönchengladbach,Borussia Mönchengladbach,Moritz Nicolas,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,17.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-03 FC Cologne-Eintracht Frankfurt,Eintracht Frankfurt,Kevin Trapp,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-03 FC Cologne-Eintracht Frankfurt,FC Cologne,Marvin Schwäbe,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-03 Mainz-Werder Bremen,Mainz,Robin Zentner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,1.0,0.0
GER-Bundesliga,2324,2024-02-03 Mainz-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-03 SC Freiburg-VfB Stuttgart,SC Freiburg,Noah Atubolu,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,0.0,,0.0,0.0,0.0,7.0
GER-Bundesliga,2324,2024-02-03 SC Freiburg-VfB Stuttgart,VfB Stuttgart,Alexander Nübel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-03 SV Darmstadt 98-Bayer Leverkusen,Bayer Leverkusen,Lukas Hradecky,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-02-03 SV Darmstadt 98-Bayer Leverkusen,SV Darmstadt 98,Marcel Schuhen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-03 VfL Bochum-FC Augsburg,FC Augsburg,Finn Dahmen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-03 VfL Bochum-FC Augsburg,VfL Bochum,Manuel Riemann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-04 RB Leipzig-1. FC Union Berlin,1. FC Union Berlin,Alexander Schwolow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-04 RB Leipzig-1. FC Union Berlin,RB Leipzig,Péter Gulácsi,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-04 VfL Wolfsburg-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-04 VfL Wolfsburg-TSG Hoffenheim,VfL Wolfsburg,Koen Casteels,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-07 Mainz-1. FC Union Berlin,1. FC Union Berlin,Frederik Ronnow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-07 Mainz-1. FC Union Berlin,Mainz,Robin Zentner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-09 Borussia Dortmund-SC Freiburg,Borussia Dortmund,Gregor Kobel,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-09 Borussia Dortmund-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-10 1. FC Union Berlin-VfL Wolfsburg,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-10 1. FC Union Berlin-VfL Wolfsburg,VfL Wolfsburg,Pavao Pervan,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-02-10 Bayer Leverkusen-Bayern Munich,Bayer Leverkusen,Lukas Hradecky,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-02-10 Bayer Leverkusen-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-10 Borussia Mönchengladbach-SV Darmstadt 98,Borussia Mönchengladbach,Moritz Nicolas,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-10 Borussia Mönchengladbach-SV Darmstadt 98,SV Darmstadt 98,Marcel Schuhen,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,23.0,0.0,,0.0,0.0,0.0,8.0
GER-Bundesliga,2324,2024-02-10 Eintracht Frankfurt-VfL Bochum,Eintracht Frankfurt,Jens Grahl,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-10 Eintracht Frankfurt-VfL Bochum,VfL Bochum,Manuel Riemann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-02-10 FC Augsburg-RB Leipzig,FC Augsburg,Finn Dahmen,True,Goalkeeper,1,start,end,1.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,6.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-10 FC Augsburg-RB Leipzig,RB Leipzig,Péter Gulácsi,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-10 Werder Bremen-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-10 Werder Bremen-1. FC Heidenheim 1846,Werder Bremen,Michael Zetterer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,,0.0,0.0,1.0,1.0
GER-Bundesliga,2324,2024-02-11 TSG Hoffenheim-FC Cologne,FC Cologne,Marvin Schwäbe,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-11 TSG Hoffenheim-FC Cologne,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-02-11 VfB Stuttgart-Mainz,Mainz,Robin Zentner,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-11 VfB Stuttgart-Mainz,VfB Stuttgart,Fabian Bredlow,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-16 FC Cologne-Werder Bremen,FC Cologne,Marvin Schwäbe,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-16 FC Cologne-Werder Bremen,Werder Bremen,Michael Zetterer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-17 1. FC Heidenheim 1846-Bayer Leverkusen,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-02-17 1. FC Heidenheim 1846-Bayer Leverkusen,Bayer Leverkusen,Lukas Hradecky,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-17 Mainz-FC Augsburg,FC Augsburg,Finn Dahmen,False,Goalkeeper,1,start,end,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,17.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-17 Mainz-FC Augsburg,Mainz,Robin Zentner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-17 RB Leipzig-Borussia Mönchengladbach,Borussia Mönchengladbach,Moritz Nicolas,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,0.0,,0.0,0.0,0.0,7.0
GER-Bundesliga,2324,2024-02-17 RB Leipzig-Borussia Mönchengladbach,RB Leipzig,Péter Gulácsi,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-02-17 SV Darmstadt 98-VfB Stuttgart,SV Darmstadt 98,Marcel Schuhen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-17 SV Darmstadt 98-VfB Stuttgart,VfB Stuttgart,Fabian Bredlow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,18.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-02-17 TSG Hoffenheim-1. FC Union Berlin,1. FC Union Berlin,Frederik Ronnow,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-17 TSG Hoffenheim-1. FC Union Berlin,TSG Hoffenheim,Oliver Baumann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-17 VfL Wolfsburg-Borussia Dortmund,Borussia Dortmund,Gregor Kobel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-17 VfL Wolfsburg-Borussia Dortmund,VfL Wolfsburg,Koen Casteels,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-18 SC Freiburg-Eintracht Frankfurt,Eintracht Frankfurt,Kevin Trapp,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-18 SC Freiburg-Eintracht Frankfurt,SC Freiburg,Noah Atubolu,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-18 VfL Bochum-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-18 VfL Bochum-Bayern Munich,VfL Bochum,Manuel Riemann,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,24.0,0.0,,0.0,0.0,0.0,7.0
GER-Bundesliga,2324,2024-02-23 Bayer Leverkusen-Mainz,Bayer Leverkusen,Lukas Hradecky,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-23 Bayer Leverkusen-Mainz,Mainz,Robin Zentner,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,14.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-02-24 1. FC Union Berlin-1. FC Heidenheim 1846,1. FC Heidenheim 1846,Kevin Müller,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,9.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-02-24 1. FC Union Berlin-1. FC Heidenheim 1846,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-24 Bayern Munich-RB Leipzig,Bayern Munich,Manuel Neuer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-24 Bayern Munich-RB Leipzig,RB Leipzig,Janis Blaswich,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-24 Borussia Mönchengladbach-VfL Bochum,Borussia Mönchengladbach,Moritz Nicolas,True,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-24 Borussia Mönchengladbach-VfL Bochum,VfL Bochum,Manuel Riemann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,17.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-02-24 VfB Stuttgart-FC Cologne,FC Cologne,Marvin Schwäbe,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-24 VfB Stuttgart-FC Cologne,VfB Stuttgart,Fabian Bredlow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-24 Werder Bremen-SV Darmstadt 98,SV Darmstadt 98,Marcel Schuhen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-02-24 Werder Bremen-SV Darmstadt 98,Werder Bremen,Michael Zetterer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-25 Borussia Dortmund-TSG Hoffenheim,Borussia Dortmund,Alexander Meyer,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-02-25 Borussia Dortmund-TSG Hoffenheim,TSG Hoffenheim,Oliver Baumann,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-02-25 Eintracht Frankfurt-VfL Wolfsburg,Eintracht Frankfurt,Kevin Trapp,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-02-25 Eintracht Frankfurt-VfL Wolfsburg,VfL Wolfsburg,Koen Casteels,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-02-25 FC Augsburg-SC Freiburg,FC Augsburg,Finn Dahmen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-02-25 FC Augsburg-SC Freiburg,SC Freiburg,Noah Atubolu,False,Goalkeeper,1,start,end,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,16.0,0.0,,0.0,0.0,0.0,6.0
GER-Bundesliga,2324,2024-03-01 SC Freiburg-Bayern Munich,Bayern Munich,Manuel Neuer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,14.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-01 SC Freiburg-Bayern Munich,SC Freiburg,Noah Atubolu,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-03-02 1. FC Heidenheim 1846-Eintracht Frankfurt,1. FC Heidenheim 1846,Kevin Müller,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-02 1. FC Heidenheim 1846-Eintracht Frankfurt,Eintracht Frankfurt,Kevin Trapp,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,14.0,0.0,,0.0,0.0,0.0,2.0
GER-Bundesliga,2324,2024-03-02 1. FC Union Berlin-Borussia Dortmund,1. FC Union Berlin,Frederik Ronnow,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-03-02 1. FC Union Berlin-Borussia Dortmund,Borussia Dortmund,Alexander Meyer,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-02 Mainz-Borussia Mönchengladbach,Borussia Mönchengladbach,Moritz Nicolas,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,17.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-02 Mainz-Borussia Mönchengladbach,Mainz,Robin Zentner,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,,0.0,0.0,0.0,4.0
GER-Bundesliga,2324,2024-03-02 SV Darmstadt 98-FC Augsburg,FC Augsburg,Finn Dahmen,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,,0.0,0.0,0.0,5.0
GER-Bundesliga,2324,2024-03-02 SV Darmstadt 98-FC Augsburg,SV Darmstadt 98,Marcel Schuhen,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-02 VfL Bochum-RB Leipzig,RB Leipzig,Péter Gulácsi,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,,0.0,0.0,0.0,3.0
GER-Bundesliga,2324,2024-03-02 VfL Bochum-RB Leipzig,VfL Bochum,Andreas Luthe,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,,0.0,0.0,0.0,1.0
GER-Bundesliga,2324,2024-03-02 VfL Wolfsburg-VfB Stuttgart,VfB Stuttgart,Alexander Nübel,False,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,10.0,0.0,,0.0,0.0,0.0,0.0
GER-Bundesliga,2324,2024-03-02 VfL Wolfsburg-VfB Stuttgart,VfL Wolfsburg,Koen Casteels,True,Goalkeeper,1,start,end,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,,0.0,0.0,0.0,0.0
